
TIBCO Enterprise Message Service Administration Tool.
Copyright 2003-2006 by TIBCO Software Inc.
All rights reserved.

Version 4.3.0 V15 2/9/2006

Connected to: tcp://cib-devems01:7222
Command: show queues
  Queue Name                                                      SNFGXIBCT  Pre  Rcvrs     Msgs    Size   
  Wachovia.cib.1DPD.RequestQueue                                  ---------    5*     0        0     0.0 Kb
  Wachovia.cib.1DPD.ResponseQueue                                 ---------    5*     0        0     0.0 Kb
  Wachovia.cib.1jri.ODRResults                                    +--------    5*     0        0     0.0 Kb
  Wachovia.cib.1jri.ODRResultsDev                                 +--------    5*     0        0     0.0 Kb
  Wachovia.cib.1jri.ODRResultsQA                                  +--------    5*     0        0     0.0 Kb
  wachovia.cib.1jri.rvf.busy                                      ---------    5*     0        0     0.0 Kb
  wachovia.cib.1jri.rvf.completed                                 ---------    5*     0        0     0.0 Kb
  wachovia.cib.1jri.rvf.heartbeat                                 ---------    5*     0        6     9.6 Kb
  wachovia.cib.1jri.rvf.new                                       ---------    5*     0        0     0.0 Kb
  wachovia.cib.1jri.rvf.result                                    ---------    5*     0        0     0.0 Kb
  wachovia.cib.1jri.rvf.terminate                                 ---------    5*     0        0     0.0 Kb
* wachovia.cib.1mcr.pfe.*                                         ---------    5*     0        0     0.0 Kb
  wachovia.cib.1mcr.rvf                                           +-+------    5*     0        0     0.0 Kb
* wachovia.cib.1mcr.rvf.>                                         ---------    5*     0        0     0.0 Kb
  wachovia.cib.1mcr.rvf.busy                                      ---------    5*     0        0     0.0 Kb
  wachovia.cib.1mcr.rvf.completed                                 ---------    5*     0        0     0.0 Kb
  wachovia.cib.1mcr.rvf.heartbeat                                 ---------    5*     0        0     0.0 Kb
  wachovia.cib.1mcr.rvf.new                                       ---------    5*     0        0     0.0 Kb
  wachovia.cib.1mcr.rvf.terminate                                 ---------    5*     0        0     0.0 Kb
  wachovia.cib.1mcr.rvf.unrunnable                                +-+------    5*     0        0     0.0 Kb
* Wachovia.cib.1md1.cm.>                                          ---------    5*     0        0     0.0 Kb
  Wachovia.cib.1md1.cm.Q_ECM_CORE_ADMIN                           ---------    5*     0        0     0.0 Kb
  Wachovia.cib.1md1.cm.Q_ECM_CORE_ASYNC_CALL                      --------- none      0        0     0.0 Kb
  Wachovia.cib.1md1.cm.Q_ECM_CORE_COMM_EVENT                      --------- none      0        0     0.0 Kb
  Wachovia.cib.1md1.cm.Q_ECM_CORE_COMM_EVENT_SYNC_REPLY           ---------    5*     0        0     0.0 Kb
  Wachovia.cib.1md1.cm.Q_ECM_CORE_COMM_INBOUND_MSG                --------- none      0        0     0.0 Kb
  Wachovia.cib.1md1.cm.Q_ECM_CORE_COMM_INBOUND_MSG_SYNC_REPLY     ---------    5*     0        0     0.0 Kb
  Wachovia.cib.1md1.cm.Q_ECM_CORE_COMM_OUTBOUND_MSG               --------- none      0        0     0.0 Kb
  Wachovia.cib.1md1.cm.Q_ECM_CORE_COMM_OUTBOUND_MSG_HANDLE        --------- none      0        0     0.0 Kb
  Wachovia.cib.1md1.cm.Q_ECM_CORE_COMM_OUTBOUND_MSG_SYNC_REPLY    ---------    5*     0        0     0.0 Kb
  Wachovia.cib.1md1.cm.Q_ECM_CORE_INTERNAL_INTGR_MSG              --------- none      0        0     0.0 Kb
  Wachovia.cib.1md1.cm.Q_ECM_CORE_WORKFLOW                        --------- none      0        0     0.0 Kb
  Wachovia.cib.1md1.cm.Q_ECM_INTGR_INBOUND_INTGR_MSG              ---------    5*     0        0     0.0 Kb
  Wachovia.cib.1md1.cm.Q_ECM_INTGR_OUTBOUND_INTGR_MSG             ---------    5*     0        0     0.0 Kb
  Wachovia.cib.1md1.cm.Q_ECM_INTGR_STD_INBOUND_INTGR_MSG          --------- none      0        0     0.0 Kb
  Wachovia.cib.1md1.cm.Q_ECM_INTGR_STD_INTGR_EVENT                --------- none      0        0     0.0 Kb
  Wachovia.cib.1md1.cm.Q_ECM_INTGR_STD_OUTBOUND_INTGR_MSG         ---------    5*     0        0     0.0 Kb
  Wachovia.cib.1md1.cm.Q_ECM_TEST_CARTALK                         ---------    5*     0        0     0.0 Kb
  Wachovia.cib.1md1.cm.Q_ECM_TEST_CHAT                            ---------    5*     0        0     0.0 Kb
  Wachovia.cib.1md1.cm.Q_ECM_TEST_FILE_TRANSFER                   ---------    5*     0        0     0.0 Kb
  Wachovia.cib.1md1.cm.Q_ECM_TEST_TVGOSSIP                        ---------    5*     0        0     0.0 Kb
  Wachovia.cib.1md1.cm.Q_ECM_TEST_UFOGOSSIP                       ---------    5*     0        0     0.0 Kb
  Wachovia.cib.1md1.Q_ECM_CORE_ADMIN                              +--------    5*     0        0     0.0 Kb
  Wachovia.cib.1md1.Q_ECM_CORE_ASYNC_CALL                         +--------    5*    12        0     0.0 Kb
  Wachovia.cib.1md1.Q_ECM_CORE_COMM_EVENT                         +--------    5*     1        0     0.0 Kb
  Wachovia.cib.1md1.Q_ECM_CORE_COMM_EVENT_SYNC_REPLY              +--------    5*     0        0     0.0 Kb
  Wachovia.cib.1md1.Q_ECM_CORE_COMM_INBOUND_MSG                   +--------    5*     1        0     0.0 Kb
  Wachovia.cib.1md1.Q_ECM_CORE_COMM_INBOUND_MSG_SYNC_REPLY        +--------    5*     0        0     0.0 Kb
  Wachovia.cib.1md1.Q_ECM_CORE_COMM_OUTBOUND_MSG                  +--------    5*     1        0     0.0 Kb
  Wachovia.cib.1md1.Q_ECM_CORE_COMM_OUTBOUND_MSG_HANDLE           +--------    5*     1        0     0.0 Kb
  Wachovia.cib.1md1.Q_ECM_CORE_COMM_OUTBOUND_MSG_SYNC_REPLY       +--------    5*     0        0     0.0 Kb
  Wachovia.cib.1md1.Q_ECM_CORE_INTERNAL_INTGR_MSG                 +--------    5*     1        0     0.0 Kb
  Wachovia.cib.1md1.Q_ECM_CORE_WORKFLOW                           +--------    5*    12        7    26.0 Kb
  Wachovia.cib.1md1.Q_ECM_INTGR_INBOUND_INTGR_MSG                 +--------    5*     0        0     0.0 Kb
  Wachovia.cib.1md1.Q_ECM_INTGR_OUTBOUND_INTGR_MSG                +--------    5*     0        0     0.0 Kb
  Wachovia.cib.1md1.Q_ECM_INTGR_STD_INBOUND_INTGR_MSG             +--------    5*     1        0     0.0 Kb
  Wachovia.cib.1md1.Q_ECM_INTGR_STD_INTGR_EVENT                   +--------    5*     1        0     0.0 Kb
  Wachovia.cib.1md1.Q_ECM_INTGR_STD_OUTBOUND_INTGR_MSG            +--------    5*     0        0     0.0 Kb
  Wachovia.cib.1md1.Q_ECM_TEST_CARTALK                            +--------    5*     0        0     0.0 Kb
  Wachovia.cib.1md1.Q_ECM_TEST_CHAT                               +--------    5*     0        0     0.0 Kb
  Wachovia.cib.1md1.Q_ECM_TEST_FILE_TRANSFER                      +--------    5*     0        0     0.0 Kb
  Wachovia.cib.1md1.Q_ECM_TEST_TVGOSSIP                           +--------    5*     0        0     0.0 Kb
  Wachovia.cib.1md1.Q_ECM_TEST_UFOGOSSIP                          +--------    5*     0        0     0.0 Kb
  Wachovia.CIB.1mnd.AUS.Response.Queue                            +-+------    5*     0        0     0.0 Kb
  Wachovia.CIB.1mnd.LMS.Request.Queue                             +-+------    5*     0        0     0.0 Kb
  wachovia.cib.1mtc.loanx_quotes                                  +--------    5*     0        0     0.0 Kb
* Wachovia.CIB.1mun.*                                             ---------    5*     0        0     0.0 Kb
  Wachovia.cib.1mun.AnalyticsRequestQueue                         +--------    5*     1        0     0.0 Kb
  Wachovia.cib.1mun.AnalyticsResponseQueue                        +--------    5*     0        0     0.0 Kb
  Wachovia.CIB.1mun.EscrowRequestQueue                            ---------    5*     0        0     0.0 Kb
  Wachovia.CIB.1mun.EscrowResponseQueue                           ---------    5*     0        1     0.8 Kb
  Wachovia.cib.1npa.backup_ideal_product_data                     +--------    5*     0        0     0.0 Kb
  Wachovia.cib.1npa.backup_ideal_security_data                    +--------    5*     0        0     0.0 Kb
  Wachovia.cib.1npa.ideal_product_data                            +--------    5*     0        0     0.0 Kb
  Wachovia.cib.1npa.ideal_security_data                           +--------    5*     0        0     0.0 Kb
  Wachovia.CIB.1PSR.PS.OUT.DMA                                    +-+------    5*     0        0     0.0 Kb
  Wachovia.CIB.1PSR.PS.OUT.EXIMBILLS                              ---------    5*     0        0     0.0 Kb
  Wachovia.CIB.1PSR.PS.OUT.EXIMBILLS.HK                           +-+------    5*     0        0     0.0 Kb
  Wachovia.CIB.1PSR.PS.OUT.EXIMBILLS.US                           +-+------    5*     0        0     0.0 Kb
* Wachovia.CIB.1sdk.>                                             ---------    5*     0        0     0.0 Kb
  Wachovia.CIB.1sdk.Admin.Read                                    +--------    5*    13        0     0.0 Kb
  Wachovia.CIB.1sdk.Admin.Response                                +--------    5*     0        0     0.0 Kb
  Wachovia.CIB.1sdk.Admin.Transact                                +--------    5*    13        0     0.0 Kb
  Wachovia.CIB.1sdk.Alert.Read                                    +--------    5*    13        0     0.0 Kb
  Wachovia.CIB.1sdk.Alert.Response                                +--------    5*     0        0     0.0 Kb
  Wachovia.CIB.1sdk.Alert.Response.Sync                           +--------    5*     0        0     0.0 Kb
  Wachovia.CIB.1sdk.Alert.Transact                                +--------    5*    13        0     0.0 Kb
  Wachovia.CIB.1sdk.Appointment.Read                              +--------    5*    13        0     0.0 Kb
  Wachovia.CIB.1sdk.Appointment.Response                          +--------    5*     1        0     0.0 Kb
  Wachovia.CIB.1sdk.Appointment.Response.Sync                     +--------    5*     0        0     0.0 Kb
  Wachovia.CIB.1sdk.Appointment.Transact                          +--------    5*    13        0     0.0 Kb
  Wachovia.CIB.1sdk.Attachment.Read                               +--------    5*    13        0     0.0 Kb
  Wachovia.CIB.1sdk.Attachment.Response                           +--------    5*     0        0     0.0 Kb
  Wachovia.CIB.1sdk.Attachment.Response.Sync                      +--------    5*     0        0     0.0 Kb
  Wachovia.CIB.1sdk.Attachment.Transact                           +--------    5*    13        0     0.0 Kb
  Wachovia.CIB.1sdk.BondDeal.Read                                 +--------    5*    13        0     0.0 Kb
  Wachovia.CIB.1sdk.BondDeal.Response                             +--------    5*     0        0     0.0 Kb
  Wachovia.CIB.1sdk.BondDeal.Response.Sync                        +--------    5*     0        0     0.0 Kb
  Wachovia.CIB.1sdk.BondDeal.Transact                             +--------    5*    13        0     0.0 Kb
  Wachovia.CIB.1sdk.BondDealIOI.Read                              +--------    5*    13        0     0.0 Kb
  Wachovia.CIB.1sdk.BondDealIOI.Response                          +--------    5*     0        0     0.0 Kb
  Wachovia.CIB.1sdk.BondDealIOI.Response.Sync                     +--------    5*     0        0     0.0 Kb
  Wachovia.CIB.1sdk.BondDealIOI.Transact                          +--------    5*    13        0     0.0 Kb
  Wachovia.CIB.1sdk.BondDealStructure.Read                        +--------    5*    13        0     0.0 Kb
  Wachovia.CIB.1sdk.BondDealStructure.Response                    +--------    5*     0        0     0.0 Kb
  Wachovia.CIB.1sdk.BondDealStructure.Response.Sync               +--------    5*     0        0     0.0 Kb
  Wachovia.CIB.1sdk.BondDealStructure.Transact                    +--------    5*    13        0     0.0 Kb
  Wachovia.CIB.1sdk.Category.Read                                 +--------    5*    13        0     0.0 Kb
  Wachovia.CIB.1sdk.Category.Response                             +--------    5*     0        0     0.0 Kb
  Wachovia.CIB.1sdk.Category.Response.Sync                        +--------    5*     0        0     0.0 Kb
  Wachovia.CIB.1sdk.Category.Transact                             +--------    5*    13        0     0.0 Kb
  Wachovia.CIB.1sdk.Client.Read                                   +--------    5*    13        0     0.0 Kb
  Wachovia.CIB.1sdk.Client.Response                               +--------    5*     0        0     0.0 Kb
  Wachovia.CIB.1sdk.Client.Response.Sync                          +--------    5*     0        0     0.0 Kb
  Wachovia.CIB.1sdk.Client.Transact                               +--------    5*    13        0     0.0 Kb
  Wachovia.CIB.1sdk.Code.Read                                     +--------    5*    13        0     0.0 Kb
  Wachovia.CIB.1sdk.Code.Response                                 +--------    5*     0        0     0.0 Kb
  Wachovia.CIB.1sdk.Code.Response.Sync                            +--------    5*     0        0     0.0 Kb
  Wachovia.CIB.1sdk.Code.Transact                                 +--------    5*    13        0     0.0 Kb
  Wachovia.CIB.1sdk.Contact.Read                                  +--------    5*    13        0     0.0 Kb
  Wachovia.CIB.1sdk.Contact.Response                              +-----+--    5*     0        0     0.0 Kb
* Wachovia.CIB.1sdk.Contact.Response.bridge                       ---------    5*     0        1    17.3 Kb
